CompanyId,StartDate,EndDate,LegalName,DBAName,ChangeDate,UserId
8675,4/17/1984,,Oyope,,2/24/1991,jworgeiq
8676,3/25/1969,6/11/2013,Bluezoom,"Hane, Rippin and Von",2/25/1982,dproshir
8677,5/6/1973,,Yodo,Miller-Wyman,12/22/2006,qshoulderis
8678,7/18/1996,10/16/2006,Cogilith,,12/2/1962,dmacdaidit
8679,12/28/1999,,Agivu,"Stracke, Mohr and Stiedemann",1/20/1969,sferenczyiu
8680,7/2/1994,12/5/2010,Jabbersphere,Quigley LLC,12/21/2010,dmatheyiv
8681,5/1/1975,10/12/2006,Kwilith,Reinger-Kris,7/15/1972,mcantilloniw
8682,9/3/1967,,Mycat,Lindgren-Kling,11/14/1997,npedgriftix
8683,8/5/1974,,Fivespan,Rogahn and Sons,11/27/1978,awitteyiy
8684,12/17/1970,,Fatz,Tromp-Dicki,4/11/1998,dancliffiz
8685,5/2/1992,4/13/2002,Jabbertype,Larson Inc,8/13/1980,aweiserj0
8686,8/20/1990,,Quinu,"Rolfson, Yundt and Dare",8/28/1990,wgreedyerj1
8687,10/3/1980,3/23/2004,Tekfly,Wuckert-Reinger,9/21/1967,nvaughamj2
8688,4/6/1988,,Oloo,Glover and Sons,11/5/2010,nmatchesj3
8689,9/24/1964,,Topiczoom,Kuphal Group,12/21/1994,anormabellj4
8690,8/24/1988,,Edgewire,,5/28/1991,rrammj5
8691,11/11/1964,5/15/2016,Oyondu,Murphy-Haley,1/9/2011,evonhagtj6
8692,8/15/1991,,Kanoodle,,8/6/1989,imatysj7
8693,9/13/1971,,Devcast,"Dach, Mraz and Langworth",8/2/1970,ahesselj8
8694,9/14/1971,12/30/2002,Lajo,Ziemann-Pfannerstill,7/5/1979,nschlagmanj9
8695,1/17/1994,10/21/2018,Realcube,Conn-Labadie,2/5/2013,mgoaleyja
8696,2/26/1973,8/18/2003,Skiba,Moen LLC,6/26/2017,tbarracloughjb
8697,11/3/1983,1/21/2000,Photobug,Roob Inc,1/3/1975,mtodhunterjc
8698,3/25/1993,12/25/2013,Vimbo,Lakin Inc,5/11/2010,dsherwilljd
8699,11/26/1973,,Wikido,Adams-Monahan,3/22/1991,ddudgeonje
8700,6/19/1988,,Photojam,"Bernier, Gusikowski and Douglas",10/27/2008,bmasserjf
8701,6/6/1965,3/6/2002,Divanoodle,"Rolfson, Kiehn and Stiedemann",11/28/1966,chembryjg
8702,6/10/1975,,Layo,,7/6/2000,rconquestjh
8703,7/31/1979,,Abata,,3/3/1965,mcampanaji
8704,9/2/1985,10/24/2015,Muxo,"Streich, Lemke and Grady",7/10/2014,epassjj
8705,8/15/1960,2/2/2013,Mymm,Rodriguez-Price,3/18/1975,pdaffornejk
8706,1/10/1977,,Skibox,"Gulgowski, Sauer and Strosin",1/4/1980,mfettersjl
8707,1/8/1972,5/31/2015,Tagfeed,Roberts-Franecki,12/8/1967,akittlejm
8708,1/23/1990,4/24/2004,Dabtype,Stiedemann Group,1/5/1986,obreconjn
8709,1/13/1980,,Teklist,"Veum, Stiedemann and Schulist",6/23/1982,kstennersjo
8710,7/8/1967,11/30/2011,Edgeclub,Purdy Inc,8/31/1975,spichanjp
8711,8/22/1986,11/6/2007,Kazu,"Hayes, Simonis and Steuber",9/15/1992,sruddjq
8712,6/25/1972,9/13/2008,Izio,King Inc,6/5/2000,rdebernardisjr
8713,12/3/1989,4/29/2018,Dynazzy,"Wiza, Larkin and Mitchell",6/12/2003,wpelhamjs
8714,5/1/1967,4/19/2013,Yabox,Nikolaus-Corkery,3/5/2016,aaleksandrovjt
8715,3/28/1984,11/11/2009,Ntags,Mann and Sons,3/13/2005,tbrillemanju
8716,4/20/1969,,Topicblab,Rodriguez-Ratke,11/17/1984,iparkesonjv
8717,5/6/1997,11/5/2014,Riffpedia,Terry Inc,1/25/1979,jelcoatjw
8718,9/27/1963,,Photospace,McClure-Goodwin,6/12/1989,leckjx
8719,3/28/1997,10/9/2014,Thoughtmix,Heidenreich-Hammes,2/15/2004,btremaylejy
8720,11/10/1983,,Rhynoodle,Bahringer and Sons,1/2/1971,rbridgementjz
8721,1/14/1980,,Photofeed,"Hudson, Weber and Hermann",3/31/1998,rflageulk0
8722,3/1/1981,12/29/2007,Brainsphere,Fisher-Konopelski,2/18/1978,hdanilchevk1
8723,12/2/1982,,Eayo,Kshlerin Group,8/31/1972,abridellk2
8724,5/21/1994,10/4/2017,Oyoloo,Spencer Inc,6/14/1976,ltoutk3
8725,11/26/1988,10/26/2008,Skinix,"Balistreri, Bartell and Blick",12/7/2010,psollonk4
8726,9/7/1995,9/27/2015,Wikizz,"Hagenes, Walsh and Flatley",10/24/1969,cbillk5
8727,4/12/1996,,Kwideo,Schultz Inc,4/17/2001,nbellangerk6
8728,4/4/1960,12/26/2011,Skidoo,,3/17/2007,ywarenk7
8729,10/28/1979,,Reallinks,"Hoppe, Pollich and Klein",11/30/1967,dmitchesonk8
8730,10/22/1979,,Tekfly,"Quitzon, Kreiger and Oberbrunner",9/7/2017,wbeedhamk9
8731,7/8/1993,,Twiyo,"Feeney, Hirthe and Kilback",7/5/1985,lgarnallka
8732,9/14/1993,,Devbug,,3/9/1963,jwashkb
8733,11/21/1986,6/15/2007,Linktype,,8/18/2010,dlismorekc
8734,7/21/1997,,Myworks,"Upton, Hickle and Ortiz",6/23/2017,adowngatekd
8735,10/14/1974,,Edgeblab,"Mohr, Rohan and Bauch",10/7/2013,acrocike
8736,6/26/1999,9/8/2002,Mydo,Stark and Sons,4/1/2013,awarykkf
8737,5/21/1999,2/27/2011,Wordify,,12/5/1995,lchatellkg
8738,6/1/1965,9/30/2009,Feedmix,Reichel-Witting,7/8/2010,jtofftskh
8739,8/7/1966,3/30/2007,Janyx,Nader-Hintz,7/14/2006,pgrewki
8740,11/19/1989,6/8/2013,Centizu,"Hilll, Beer and Thompson",8/4/2009,mdeareskj
8741,8/14/1973,10/23/2003,Eamia,Cummerata Group,8/18/2006,vlemeriekk
8742,5/11/1996,2/23/2018,Pixonyx,"Hermann, Zboncak and Brekke",3/6/2018,dudellkl
8743,5/19/1995,7/11/2014,Skilith,"Donnelly, Hamill and Reinger",3/1/1985,twoolleykm
8744,6/12/1975,11/25/2005,Ooba,Goldner Inc,5/24/1963,mhattiffkn
8745,10/25/1995,,Voonix,"Gutmann, Jast and Cassin",1/28/1964,lbixleyko
8746,7/3/1976,,Skaboo,Lesch LLC,9/24/2004,keglintonkp
8747,1/8/1985,2/6/2013,Demimbu,Reinger-Hamill,11/9/1972,pgaddkq
8748,1/14/1979,1/17/2014,Quinu,"Johnston, McCullough and Dare",9/24/1960,cmeccokr
8749,11/29/1989,,Demivee,"Schroeder, Cremin and Jenkins",10/30/2012,hakisterks
8750,10/7/1977,10/19/2018,Twitterlist,Smitham-Hintz,11/10/1966,amattholiekt
8751,2/18/1974,,Quinu,,6/21/2008,rvallentineku
8752,8/2/1965,2/18/2015,Babbleopia,Gaylord-Fay,8/25/1998,lbroszkiewiczkv
8753,2/12/1967,,Jetwire,Yost-Mosciski,11/19/2016,rpiscokw
8754,2/20/1988,2/11/2008,Latz,Yundt Group,4/22/1994,eleynhamkx
8755,12/22/1970,,Blogtag,Koss LLC,1/22/1993,kgrimstonky
8756,10/29/1988,5/24/2006,Devpulse,"Hessel, Schuster and Nitzsche",4/20/1973,pyurevichkz
8757,4/29/1989,4/1/2004,Viva,Gottlieb-Jacobs,1/14/2000,dvayrol0
8758,8/23/1960,11/18/2006,Cogibox,Boehm-Feil,6/7/2009,egorkel1
8759,4/26/1974,,Photobug,Volkman LLC,2/26/2011,smalleyl2
8760,12/19/1965,5/18/2013,Wikizz,"Schaden, Schmitt and Gaylord",8/22/1999,aboudl3
8761,11/23/1999,,Twitterlist,"Johnson, Kilback and Gislason",3/25/1998,fmcgarrahanl4
8762,9/9/1960,3/16/2007,Avamba,Legros-Goodwin,10/13/1967,wjeskinsl5
8763,6/27/1977,,Demimbu,"Wilkinson, McKenzie and Adams",6/9/1960,mfrancesconel6
8764,12/22/1964,,Browsebug,Nitzsche and Sons,10/13/1975,dnewel7
8765,5/12/1981,10/9/2000,Tavu,"Pagac, Mraz and Rolfson",6/28/2016,fminorl8
8766,3/7/1975,7/30/2009,Vimbo,,3/19/1982,bmcginnyl9
8767,4/26/1969,11/23/2015,Demivee,Lehner-Carroll,3/19/1978,sgoodshipla
8768,4/29/1978,7/27/2001,Centidel,"Hintz, Baumbach and Price",10/14/1972,rinksterlb
8769,3/25/1966,3/1/2000,Livepath,"Bartoletti, O'Kon and Wolf",12/25/1967,lcorbetlc
8770,6/12/1985,,Skaboo,Mueller-Wyman,7/20/1996,mhelwigld
8771,6/28/1973,6/24/2002,Voonte,"Padberg, Murray and Klein",5/29/1968,lrosenstockle
8772,6/20/1993,,Jabberbean,Lubowitz Group,8/23/2016,bfareweatherlf
8773,12/31/1970,12/26/2012,Livetube,"Kuphal, Emard and Hessel",12/4/2003,cbraxtonlg
8774,5/12/1982,1/10/2002,Ntag,"Shanahan, Lind and Gutmann",8/29/2018,bsatchellh
8775,2/26/1988,,Flipbug,"Bernhard, Dicki and Quigley",9/4/2009,lgawthorpeli
8776,3/27/1984,2/14/2018,Reallinks,,10/4/2013,llulhamlj
8777,12/25/1989,,Yodo,"Erdman, Luettgen and Stiedemann",1/12/1986,eguernerlk
8778,12/24/1981,5/5/2013,Shufflebeat,,8/11/1985,wlocksll
8779,4/2/1967,3/25/2006,Twitterworks,"Predovic, Emard and Rau",11/22/2014,dpittwoodlm
8780,12/28/1967,,Fatz,Goodwin-Green,12/31/1969,rcousensln
8781,10/17/1984,,Devpulse,Pagac Inc,3/24/1963,mcribbinlo
8782,4/14/1991,,Jaloo,,9/30/2010,alappinlp
8783,10/18/1985,4/29/2018,Skyble,King Inc,8/7/1978,maxelllq
8784,10/2/1961,9/10/2017,Skyble,Schmeler-Vandervort,5/4/1976,ehaldenlr
8785,11/5/1966,7/28/2018,Blogtag,"Toy, Terry and Gaylord",2/26/1985,gyarmouthls
8786,3/19/1995,4/12/2014,Meetz,Brakus Inc,3/17/1968,nprobynlt
8787,5/4/1985,9/12/2009,Skimia,Conn-Hansen,8/10/1975,sguarnierlu
8788,12/15/1996,8/15/2009,Yata,Ryan-Gerlach,11/28/1988,tmarriottlv
8789,9/24/1994,10/11/2010,DabZ,"Glover, Borer and Feest",8/10/1977,brubbertslw
8790,2/24/1992,7/6/2018,Meetz,"Keeling, Corkery and Turner",4/28/1970,cmccreelx
8791,4/27/1987,,Plajo,Kuhlman-Windler,2/15/1961,ehatherillly
8792,10/23/1988,9/27/2008,Photofeed,Grant Inc,7/18/2014,bprimmerlz
8793,3/27/1990,,Brightbean,Farrell and Sons,9/15/2014,jcolegrovem0
8794,8/6/1980,,Thoughtworks,Russel Group,1/24/1979,furchm1
8795,5/2/1993,2/29/2012,Miboo,Haag Group,7/4/1994,gemneym2
8796,5/6/1981,1/9/2006,Oyope,Daniel-Jacobi,9/12/1975,rpoweleem3
8797,4/30/1998,9/23/2014,Realbridge,,4/3/1963,vberkelym4
8798,12/16/1963,8/2/2006,Meezzy,Schmeler-Jacobi,12/20/2000,ljerokm5
8799,12/20/1981,6/17/2015,Quinu,Powlowski Group,8/26/1965,djanuarym6
8800,7/9/1978,,Flipstorm,Stokes-Powlowski,4/1/1967,cbaldrym7
8801,2/22/1971,,Dynabox,Dare and Sons,6/15/2003,rlewsonm8
8802,8/25/1993,12/20/2002,Tambee,"Gislason, Wolff and Bartoletti",2/24/1983,cknightonm9
8803,3/2/1997,,Teklist,"Flatley, Dare and Moore",4/22/1986,vdenkma
8804,11/21/1962,12/4/2013,Jabbersphere,Donnelly-Block,11/21/1978,kjozaitismb
8805,10/10/1991,8/17/2017,Pixonyx,Kuhn and Sons,11/6/1968,tarnowmc
8806,2/16/1976,5/24/2015,Blognation,Douglas Inc,9/26/1976,lduggetmd
8807,12/12/1962,,Voolia,"Cremin, Rogahn and Aufderhar",1/7/1980,tballachme
8808,6/14/1967,6/26/2005,Thoughtsphere,,11/4/1973,ccaselmf
8809,2/22/1974,10/14/2002,Muxo,Tromp LLC,6/30/1986,rfawloemg
8810,10/3/1976,6/12/2011,Wikizz,Thompson Group,7/21/1975,ddilletmh
8811,7/18/1975,12/20/2008,Tekfly,"Goodwin, Swaniawski and Oberbrunner",4/21/1969,ddillwaymi
8812,7/19/1978,5/16/2014,Topiclounge,,10/29/2018,haughtiemj
8813,9/3/1969,7/2/2018,Jabbercube,Ryan LLC,10/17/2015,pcaisleymk
8814,1/25/1977,,Wordtune,Ullrich Inc,2/25/1993,pbeauml
8815,3/24/1984,10/4/2010,Devcast,,7/9/1980,abatcockmm
8816,4/30/1973,4/7/2015,Midel,"Metz, Dickinson and Kilback",9/1/2014,mhaibelmn
8817,2/19/1983,,Centimia,Schultz-Eichmann,1/21/2008,htredgetmo
8818,12/26/1962,,Eadel,"Schinner, Rice and Bogisich",6/16/1961,wolensbymp
8819,7/28/1994,,Feedfire,Hodkiewicz and Sons,10/25/1987,msimmingsmq
8820,12/7/1969,3/11/2003,Wordtune,"Swift, Zboncak and Veum",12/19/1985,mwainscoatmr
8821,1/1/1982,,Mydeo,"Goldner, Runolfsdottir and Dickinson",5/19/1982,ntwitchingsms
8822,8/20/1974,2/14/2017,Roomm,Tremblay Group,6/10/2000,backerymt
8823,7/19/1978,1/20/2010,Cogibox,,4/24/2006,chabbesmu
8824,6/25/1979,3/9/2015,Lazz,,1/21/1965,ebarnsmv
8825,8/16/1987,10/22/2010,Feedfire,Kshlerin-Schuppe,5/21/2006,slobermw
8826,5/5/1982,10/22/2005,Zoonder,Adams and Sons,3/26/1983,harsmithmx
8827,5/17/1976,1/21/2002,Wordpedia,"Macejkovic, Hammes and Parisian",1/13/1980,hbeamy
8828,6/5/1981,7/24/2014,Brainverse,"Bosco, Feil and Roberts",5/15/1995,cmcdermidmz
8829,4/20/1996,4/28/2000,Linklinks,,4/11/2010,cbromen0
8830,3/12/1991,,Dynava,White-Lindgren,10/9/2001,jvalekn1
8831,10/26/1968,,Ntag,Pfeffer-Rath,9/22/1968,nbloysn2
8832,4/7/1976,2/21/2006,Meedoo,,11/4/1983,jglentworthn3
8833,2/13/1960,,Dabjam,Cartwright-Lubowitz,8/2/1985,achallicen4
8834,4/26/1977,7/24/2002,Voonyx,"Gorczany, Mosciski and Stamm",5/5/1998,ehoffn5
8835,2/5/1961,6/5/2014,Dabtype,"Hyatt, D'Amore and Dach",4/26/1962,hedelstonn6
8836,4/8/1983,9/17/2001,Dabjam,Will LLC,6/16/1979,vevansn7
8837,3/28/1978,,Twitterbridge,Connelly-Hagenes,6/8/1964,wgoldstonn8
8838,1/25/1992,,Roomm,Cummerata-Hills,4/27/1963,pcarrivickn9
8839,4/14/1995,,Oodoo,"Bartoletti, Blanda and Borer",5/8/1972,mhaeslierna
8840,5/6/1962,,Rhyloo,Wilderman-Kihn,2/25/1969,csalergnb
8841,9/2/1979,2/27/2002,Jabbertype,Rosenbaum and Sons,10/7/1972,aissacovnc
8842,11/21/1972,,Fivechat,Ullrich and Sons,11/23/1967,dmunroend
8843,12/28/1967,,Tazzy,Hagenes LLC,6/14/1981,chelliarne
8844,8/27/1989,,Camimbo,Kessler and Sons,8/19/1980,hcrooksnf
8845,2/20/1983,11/7/2005,Realcube,"Bartell, Zboncak and White",4/21/1997,mmarchandng
8846,3/17/1980,6/2/2009,Demimbu,Schumm Inc,7/12/1961,uburgisenh
8847,5/19/1994,5/26/2000,Voonix,,4/17/1977,pslaytonni
8848,6/9/1977,8/8/2011,Meeveo,Wolff-Goyette,3/15/2016,vmabbotnj
8849,5/10/1985,8/1/2006,Wikido,McKenzie Inc,10/22/1968,glintillnk
8850,1/8/1961,,Aimbo,"Fadel, Kuhlman and Boehm",7/18/1983,bhumphreynl
8851,3/20/1974,9/29/2016,Eire,Koelpin-Hintz,1/25/1976,lmonronm
8852,9/18/1996,7/21/2017,Jaxbean,,11/19/1988,meddisnn
8853,8/9/1973,,Aimbo,"Thiel, McGlynn and MacGyver",12/15/2014,nlitterickno
8854,2/7/1973,,Zoomcast,Dooley-Stehr,2/10/1998,kstoltenp
8855,1/15/1961,,Oodoo,"Reinger, Greenholt and Hettinger",11/17/2017,sbunclarknq
8856,12/19/1968,,Quamba,Goldner-Koss,9/19/1969,faxtensnr
8857,2/9/1988,7/14/2001,Trilia,"Wolf, Abshire and Welch",5/31/1972,ecumbersns
8858,2/3/1982,,Yozio,Romaguera-Kunze,1/4/2017,pshurmorent
8859,2/7/1976,,Cogibox,"Wiza, Rowe and Wolff",10/8/1987,hantognellinu
8860,8/24/1962,1/23/2006,Wikizz,"Bednar, Hamill and Wolff",4/29/2003,ycorrenv
8861,7/19/1961,,Buzzster,Donnelly-Moen,3/5/1968,gdewickenw
8862,12/7/1977,,Layo,"Jenkins, Spinka and Rogahn",8/23/1989,emuldrewnx
8863,1/12/1992,1/20/2002,Jayo,Schamberger-Schultz,7/15/2001,eglasonny
8864,10/5/1981,3/29/2000,Youspan,D'Amore Group,3/28/2015,pmarskellnz
8865,4/30/1996,10/16/2018,Tavu,Langosh-O'Hara,2/22/1967,mdossetto0
8866,11/21/1980,8/8/2011,Jaxworks,Lynch Inc,5/17/2005,apetrouo1
8867,10/11/1995,1/23/2007,Browseblab,"Kassulke, Romaguera and Glover",4/25/1964,bohallorano2
8868,12/13/1993,,Tagtune,,8/24/2001,rbriiginshawo3
8869,8/25/1986,6/5/2003,Fivebridge,,11/21/2003,aoreillyo4
8870,5/15/1974,3/18/2004,Dynabox,"Weissnat, Bode and Keebler",1/14/2008,achominskio5
8871,10/16/1977,,Demizz,Olson Group,7/30/2016,zrappporto6
8872,9/13/1988,11/27/2017,Eazzy,Schneider LLC,6/28/2017,tumplebyo7
8873,2/13/1967,7/1/2013,Ailane,Stamm-Wolf,12/21/1977,adreppo8
8874,9/5/1984,3/6/2010,Feednation,Wilkinson-Dare,5/5/2014,rattridgeo9
8875,1/16/1965,,Yakijo,"Fisher, Reilly and Koelpin",10/24/1979,rchurmoa
8876,1/24/1980,,Yamia,"Jenkins, Robel and McClure",12/28/1967,gstuehmeyerob
8877,9/14/1987,,Yata,Feeney Inc,3/30/1960,breignouldoc
8878,2/21/1983,2/25/2000,Skinix,Zboncak and Sons,6/27/1966,sbrumwellod
8879,12/27/1987,,Twitterlist,Schinner-Wolff,3/27/1972,sharmanoe
8880,2/10/1986,6/4/2012,Gigazoom,Dare and Sons,1/23/1978,molivelliof
8881,8/6/1971,5/27/2005,Dablist,Willms-Jast,1/12/1976,mjacquestog
8882,10/22/1992,12/18/2009,Flipopia,,12/14/1960,ogwinnoh
8883,2/20/1961,,Feedfish,,7/31/2018,tkenrydoi
8884,5/22/1988,1/7/2003,Eayo,"Jacobson, Crooks and Adams",12/26/1983,mbisacreoj
8885,6/13/1975,,Gigashots,"Vandervort, Williamson and Crist",5/2/1971,alindellok
8886,5/23/1986,8/24/2002,Browsezoom,"Zemlak, Powlowski and Feil",1/4/1963,cbellanyol
8887,3/12/1987,1/24/2006,Shuffledrive,Trantow and Sons,12/13/1966,rlambleom
8888,4/4/1973,9/24/2009,Demizz,Wilderman and Sons,2/3/1975,bmushaweon
8889,8/16/1994,,Muxo,"Goodwin, Davis and Walker",4/20/2013,gbagnoldoo
8890,2/2/1979,1/31/2002,Zooxo,"Von, Daugherty and Durgan",9/20/1971,kmcveaghop
8891,5/31/1965,6/6/2012,Linktype,Rath-Ortiz,10/8/1984,jsharramoq
8892,11/3/1971,7/2/2004,Zoomdog,,12/26/1965,tthurskeor
8893,12/21/1989,5/1/2013,Abata,"Hyatt, Hermiston and Bartell",2/19/1971,alevetos
8894,2/1/1976,10/18/2004,Skimia,Shields-Prosacco,9/15/2008,jklimowskiot
8895,8/15/1965,,Devify,Friesen-Dickinson,3/24/2000,lcicceraleou
8896,1/1/1986,10/16/2011,Voonder,"Waelchi, Von and Hagenes",8/16/1980,abourkeov
8897,3/12/1973,,Camimbo,Murray Group,2/11/1993,pbourgeoisow
8898,4/5/1970,,Oozz,"Kris, Lockman and Monahan",2/15/2017,rrodgierox
8899,11/5/1999,11/12/2001,Dabshots,"Schamberger, Champlin and Boyer",8/20/1970,jblabeyoy
8900,12/25/1969,,Brightdog,Wunsch Inc,4/15/1982,pgremaneoz
8901,12/5/1997,,Gabcube,Ernser-Powlowski,4/19/1978,bfakesp0
8902,4/2/1995,,Skilith,Thompson-Breitenberg,3/7/1999,rruthenp1
8903,4/19/1964,12/13/2017,Realblab,,11/7/2008,vbarrouxp2
8904,9/29/1997,9/11/2016,Wordware,Torp Inc,1/14/2000,jsaphirp3
8905,10/13/1988,,Bluejam,Stoltenberg LLC,10/27/1992,dhankeyp4
8906,2/20/1972,,Jaxbean,"Turcotte, Farrell and Sporer",2/24/2017,cjodlowskip5
8907,4/6/1981,,Riffpedia,Sawayn LLC,6/14/2013,mkissackp6
8908,5/29/1984,1/27/2011,Dynabox,Anderson Inc,12/11/1963,egreedp7
8909,5/14/1970,4/20/2000,Meembee,,10/13/1966,jcorderoyp8
8910,4/12/1992,2/5/2000,DabZ,Schneider-Oberbrunner,7/24/1986,dcheekp9
8911,8/24/1996,10/31/2002,Jabberbean,"Runolfsdottir, Turcotte and Johnston",6/24/1960,cbehaggpa
8912,5/30/1992,10/9/2016,Leenti,Vandervort-Jacobi,11/15/1985,fmulhollandpb
8913,2/16/1963,,Plajo,,12/28/2013,uickowicspc
8914,5/30/1993,,Tanoodle,Abbott-Schmeler,1/10/2006,cbeinepd
8915,2/10/1992,10/7/2014,Thoughtmix,Bartell-Considine,4/28/2012,twoodroofpe
8916,8/25/1990,,Photobug,Kessler LLC,5/15/1999,hmonroepf
8917,10/25/1982,12/10/2000,Flashset,Glover-Trantow,5/11/1988,tjeandotpg
8918,12/20/1994,,Twitterlist,Romaguera Group,11/3/2017,aklausewitzph
8919,10/11/1990,,Dabtype,Kuhlman-Hamill,9/12/2006,agreatbankpi
8920,5/7/1980,5/5/2009,Meemm,Smith LLC,5/14/1969,klotepj
8921,5/26/1984,11/11/2010,Mynte,Boehm-Kerluke,3/21/1972,lfillonpk
8922,12/29/1975,,Plambee,"Baumbach, Veum and West",7/8/1962,dmacgilmartinpl
8923,1/11/1979,5/28/2015,Gabtune,"Eichmann, Schamberger and Collier",9/26/1991,ntrasspm
8924,9/15/1982,,Janyx,"Mitchell, Welch and Sanford",4/9/1960,nlewcockpn
8925,6/6/1967,,Feedmix,Reichert-Johnston,1/1/1994,dsilvermannpo
8926,2/27/1973,6/25/2017,Realblab,"Effertz, Mayert and Moore",3/10/1974,sbrionpp
8927,7/19/1991,3/7/2018,Wordware,"Morissette, Skiles and Legros",2/3/1972,nswindallpq
8928,1/13/1970,5/10/2012,Aimbu,"Johnston, Rippin and Considine",12/1/2008,wduchartpr
8929,7/28/1998,6/2/2007,Divanoodle,Tromp Inc,3/18/1965,sfarrellps
8930,5/16/1970,8/9/2000,Avaveo,,3/23/1985,emugept
8931,5/14/1998,8/1/2012,Photobug,,8/17/1984,bfolkerpu
8932,2/15/1973,,Skipfire,Steuber-Konopelski,5/27/2001,roakeypv
8933,1/28/1974,,Flipopia,"Haag, Hermann and Gutkowski",10/9/1964,amoratpw
8934,2/15/1998,8/21/2013,Feedmix,Lesch-Kuvalis,1/19/1960,klaughlinpx
8935,6/20/1979,,Youopia,,4/3/1987,atollpy
8936,4/22/1971,,Oyoloo,"Wisozk, Watsica and Bosco",7/29/1961,mshawepz
8937,2/14/1985,,Eayo,"Powlowski, Sawayn and Grady",7/23/2004,ckirimaaq0
8938,11/19/1965,,Fliptune,,10/30/2018,rjudkinq1
8939,2/18/1966,11/11/2013,Pixonyx,Ratke-Runolfsson,6/28/2006,gbrabenq2
8940,6/24/1993,,Mudo,Harris LLC,6/14/1976,tsouthernsq3
8941,4/5/1996,6/14/2017,Gevee,Baumbach-Jakubowski,12/23/1977,bpillingtonq4
8942,4/12/1976,11/30/2015,Katz,Dibbert Inc,5/20/1996,trugieriq5
8943,3/20/1975,,Twitterbeat,"Stiedemann, Conroy and Bernier",6/23/1998,rlaybourneq6
8944,10/21/1969,,Avamba,"Ankunding, Kemmer and Stroman",12/13/1977,rtathacottq7
8945,10/15/1964,4/10/2005,JumpXS,Stamm-Conn,4/24/1999,mblatchfordq8
8946,7/25/1988,3/5/2001,Oodoo,Green Group,11/14/2017,ringlibyq9
8947,6/9/1968,,Realmix,"Klocko, Von and Schiller",4/23/1992,aommundsenqa
8948,5/25/1960,5/21/2003,Kaymbo,Grant LLC,2/25/2016,nmachelqb
8949,9/22/1970,12/6/2006,Wordtune,Casper and Sons,8/29/1979,rgoodbarrqc
8950,8/7/1971,12/31/2015,Twitterbeat,Bogan Group,3/22/2015,zkeatqd
8951,5/10/1983,,Latz,Spencer-Hauck,7/18/2013,jcudiffqe
8952,10/25/1986,5/19/2000,Flashdog,Rosenbaum Inc,12/17/2003,gbarbaraqf
8953,4/18/1962,5/28/2003,Mita,Gaylord-Jacobi,8/27/1967,mdurdenqg
8954,3/24/1998,,Brainverse,"Balistreri, Anderson and Donnelly",5/5/1986,tyglesiaqh
8955,12/7/1988,10/25/2016,Zooveo,Okuneva and Sons,7/24/1985,asicklingqi
8956,12/30/1969,,Wikizz,,9/4/2003,ewildboreqj
8957,2/11/1970,,Rhynyx,Ritchie LLC,10/4/2016,abonafacinoqk
8958,3/23/1976,,Lazz,"Jast, Bins and Tillman",2/3/1977,kburgoinql
8959,4/2/1983,,Bubbletube,,1/4/1980,apiggfordqm
8960,11/17/1988,,Kazio,"Bogisich, Kris and Kuhn",6/18/2004,dmershqn
8961,8/30/1982,10/14/2008,Yacero,"Osinski, Volkman and Kuvalis",6/13/1961,troskellyqo
8962,5/9/1991,,Rhycero,Berge-Kassulke,1/22/1993,dlawleeqp
8963,12/29/1963,,Flashdog,Morissette Group,7/4/1991,bkobpaqq
8964,3/14/1987,9/27/2016,Meemm,Funk-Lind,12/23/1989,vkellewayqr
8965,6/5/1989,5/26/2014,Wordware,,2/11/1961,gmacgilleqs
8966,1/16/1990,,Quatz,Mayert and Sons,5/30/1988,ppacherqt
8967,12/11/1974,,Eamia,Schaefer-Corkery,9/29/2014,wstirmanqu
8968,6/14/1969,12/11/2011,Yadel,Ward-Mueller,12/16/1969,wogreadyqv
8969,7/2/1996,2/3/2002,LiveZ,Funk LLC,1/24/2003,sgrashaqw
8970,4/29/1998,4/13/2003,Twitternation,"Nikolaus, Trantow and Nikolaus",2/22/1974,ntuveyqx
8971,6/3/1971,3/24/2011,Dynava,Orn-Hessel,7/8/1970,dmarvinqy
8972,11/3/1993,,BlogXS,Hessel-Hermann,3/22/1982,kstotherqz
8973,7/20/1991,,Chatterbridge,"Hackett, Rosenbaum and Carroll",7/4/1996,gbartolir0
8974,1/4/1963,4/11/2009,Quire,"Fay, Hessel and Kemmer",1/29/1975,aovittsr1
8975,4/21/1961,9/7/2002,LiveZ,Beahan-Kessler,4/14/1997,mcastellinor2
8976,9/5/1984,,Linklinks,,8/31/1995,csumpnerr3
8977,10/11/1979,,Devshare,Hansen-Hayes,12/16/2003,kvalasekr4
8978,1/12/1981,4/15/2002,Topicstorm,Kling-Predovic,12/19/1984,jabrehartr5
8979,4/26/1971,7/25/2009,Yoveo,"Bogisich, Swaniawski and Bernier",6/24/1977,sforkanr6
8980,8/7/1986,9/5/2009,Linkbridge,,11/5/2018,gwanekr7
8981,10/5/1968,10/8/2014,Tazz,,4/8/1983,xanglissr8
8982,9/27/1979,2/29/2008,Leenti,"Grady, Bauch and Daugherty",6/28/1960,cdeverr9
8983,2/1/1977,9/29/2018,Rhycero,"Bins, Jacobi and Walker",9/24/2001,bmeaddowcroftra
